lang	skill	file	utterance
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i mie tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci i miei tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le mie tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	riproduci le miei tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i mie tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona i miei tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le mie tracce preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei brani che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei brani preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei canzoni che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei canzoni preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei concerti che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei concerti preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei media che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei media preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei musiche che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei musiche preferiti
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei tracce che mi piacciono
it-IT	ovos-ocp-pipeline-plugin	play_favorites.intent	suona le miei tracce preferiti
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriet muzie
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriet nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriet nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriet tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete muzie
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel favoriete tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leuk gevonden muzie
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leuk gevonden nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leuk gevonden nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leuk gevonden tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leukste lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leukste liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leukste muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leukste nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel leukste tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn favoriete lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn favoriete liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn favoriete muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn favoriete nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn favoriete nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn favoriete tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn leukste lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn leukste liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn leukste muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn leukste nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	speel mijn leukste tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriet muzie
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriet nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriet nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriet tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete muzie
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start favoriete tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leuk gevonden muzie
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leuk gevonden nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leuk gevonden nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leuk gevonden tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leukste lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leukste liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leukste muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leukste nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start leukste tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn favoriete lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn favoriete liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn favoriete muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn favoriete nummer
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn favoriete nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn favoriete tracks
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn leukste lied
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn leukste liedjes
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn leukste muziek
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn leukste nummers
nl-NL	ovos-ocp-pipeline-plugin	play_favorites.intent	start mijn leukste tracks
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz moje ulubione muzykę
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz moje ulubione numery
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz moje ulubione piosenki
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz moje ulubione utwory
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz polubione muzyka
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz polubione numery
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz polubione piosenki
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz polubione utwory
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz ulubione muzyka
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz ulubione numery
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz ulubione piosenki
pl-PL	ovos-ocp-pipeline-plugin	play_favorites.intent	odtwórz ulubione utwory
